TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
12,,82,70,63,76,79,71,72,77,61,73,70,75,76,69,73,78,76,73,72,77,66,74,79,73,72
13,,83,70,67,76,81,72,75,79,57,75,73,75,78,69,74,78,76,73,72,79,67,75,81,74,73
14,,85,72,69,71,82,72,74,80,57,77,73,75,80,68,75,78,71,73,72,81,68,76,81,76,74
15,,85,72,71,75,82,71,75,81,57,77,72,75,81,69,75,78,75,75,70,75,70,77,81,76,73
16,,85,72,71,76,82,69,75,81,57,79,70,73,81,68,74,76,76,73,70,79,68,78,79,74,74
17,,84,70,70,77,81,69,74,81,59,75,70,75,81,66,70,75,77,73,70,75,68,78,79,74,73
18,,83,70,68,76,79,67,71,80,57,73,69,75,79,65,70,74,76,70,70,73,67,77,77,72,72
19,,80,64,67,75,77,66,69,78,55,73,69,73,76,64,69,73,75,68,70,71,65,75,75,71,69
20,,77,66,65,73,74,65,67,75,55,72,67,70,72,64,65,71,73,67,66,70,64,73,73,70,65
21,,74,59,62,73,72,64,67,72,55,70,66,72,68,64,65,72,73,66,63,68,63,71,72,66,63
22,,72,57,61,72,70,64,67,71,54,68,65,73,65,65,64,71,66,65,63,67,63,69,73,66,67
23,,70,57,61,70,69,61,66,70,55,64,64,73,63,65,63,71,66,66,63,66,60,69,73,68,66
00,,69,57,62,68,68,62,65,69,55,64,64,72,62,66,68,70,68,66,61,65,60,68,72,68,65
01,,68,57,60,68,67,61,65,68,55,64,63,72,60,66,68,72,68,63,63,65,60,66,72,68,64
02,,67,57,61,67,65,61,66,66,55,63,63,72,58,65,66,72,67,64,61,64,58,66,70,68,64
03,,66,57,61,65,65,62,66,66,55,63,63,72,57,66,66,71,65,64,61,64,61,65,70,68,64
04,,65,59,61,64,64,64,68,65,55,63,63,72,56,67,66,71,64,66,61,66,61,64,70,67,64
05,,64,61,61,63,63,64,67,64,55,64,64,70,54,69,66,72,63,63,61,66,62,64,70,67,64
06,,64,63,61,63,63,66,69,64,57,66,64,70,54,70,66,74,63,67,63,66,62,63,71,67,64
07,,64,64,61,66,63,68,73,64,57,68,66,72,54,73,66,77,66,72,63,73,66,63,72,67,65
08,,68,64,62,66,68,70,75,68,59,72,67,73,60,76,66,80,66,77,63,75,67,69,75,69,66
09,,71,70,63,68,73,71,79,71,61,79,67,73,65,76,68,80,68,81,64,78,69,72,77,71,71
10,,74,72,63,71,77,73,82,74,63,81,70,79,69,78,71,84,71,80,64,81,71,75,81,75,78
11,,77,77,64,73,81,77,76,76,61,84,73,81,73,79,72,82,73,81,66,81,71,78,86,79,82
12,,79,79,65,71,83,79,82,78,61,86,70,75,76,80,70,83,71,81,66,80,73,80,88,76,83
13,,80,84,66,70,85,83,82,80,63,84,70,75,78,80,72,83,70,81,66,80,77,81,84,73,82
14,,81,73,66,69,86,78,81,81,61,82,70,73,80,80,70,81,69,81,68,79,79,82,72,68,81
15,,81,73,66,69,86,82,80,82,63,81,69,73,81,79,68,79,69,79,68,79,75,83,75,69,81
16,,81,73,66,70,86,80,78,82,66,77,67,73,81,78,68,79,70,78,70,78,75,83,73,68,72
17,,80,72,65,71,84,79,78,82,63,75,68,73,81,77,68,79,71,78,70,78,77,84,72,68,70
18,,79,70,65,69,82,77,77,80,61,68,67,73,80,76,69,79,69,77,70,77,77,82,72,69,66
19,,77,68,65,69,79,76,76,78,59,68,67,72,78,76,68,79,69,77,70,77,75,81,72,69,67
20,,75,66,64,68,76,75,71,75,59,68,67,72,75,75,68,74,68,77,68,70,70,78,71,68,66
21,,72,66,63,67,73,68,67,72,57,68,67,72,73,76,68,78,67,77,68,68,68,76,71,68,67
22,,70,66,64,68,71,68,67,70,57,68,66,72,71,75,68,75,66,75,68,69,67,74,70,68,67
23,,69,66,63,66,69,68,68,69,59,67,66,72,70,75,68,70,66,72,68,68,67,73,70,68,67
00,,68,66,62,65,68,68,68,68,59,66,66,72,69,72,68,70,65,69,66,68,67,73,70,68,67
01,,67,65,61,65,67,68,67,66,57,66,66,72,68,72,68,70,65,68,66,68,67,71,69,68,67
02,,66,65,60,62,65,68,67,65,55,68,66,68,66,69,67,72,62,68,66,68,67,70,69,67,67
03,,66,65,60,63,64,69,68,64,57,68,65,68,66,70,66,72,63,68,66,68,68,69,68,67,67
04,,65,64,60,64,63,68,68,63,55,68,65,66,65,70,64,71,64,69,66,68,68,68,68,67,67
05,,64,66,59,64,62,68,68,62,55,68,65,66,64,70,65,71,64,70,64,68,68,68,68,66,67
06,,64,66,57,64,62,70,68,62,55,68,65,66,64,71,65,70,64,68,64,66,68,67,70,66,67
07,,64,70,59,65,62,70,70,62,55,70,66,68,64,71,66,72,65,72,64,70,69,67,72,67,69
08,,68,70,61,67,67,73,72,67,57,70,66,70,67,73,68,75,67,73,66,72,71,72,72,68,69
09,,73,72,64,69,72,75,73,71,57,73,68,72,70,74,69,77,69,73,70,75,72,75,75,68,70
10,,76,72,67,73,76,77,73,75,59,73,72,73,72,75,71,80,73,76,72,77,76,77,77,69,71
11,,79,72,67,76,80,77,78,78,59,77,73,79,75,75,73,82,76,79,75,79,77,80,81,72,73
12,,81,72,71,77,82,79,79,80,61,77,76,81,76,77,76,82,77,79,75,82,78,81,82,76,73
13,,83,75,72,79,84,81,82,82,66,82,78,79,77,77,76,83,79,81,75,83,78,82,84,77,77
14,,84,77,72,79,85,81,82,84,68,82,79,82,78,78,79,84,79,78,75,82,80,83,84,79,79
15,,84,77,70,81,85,79,77,85,68,82,78,82,79,78,79,81,81,81,75,81,82,84,84,81,81
16,,84,79,71,81,85,81,82,85,66,82,77,84,79,78,80,83,81,80,75,79,82,85,86,81,81
17,,83,77,75,79,83,81,80,85,66,82,75,81,79,77,79,83,79,81,75,81,81,85,86,81,80
18,,82,75,72,78,81,80,80,83,66,82,76,79,77,76,75,83,78,79,75,79,80,83,84,76,79
19,,80,72,70,75,79,76,77,81,63,79,72,75,75,74,72,79,75,76,73,77,78,82,81,74,76
20,,77,70,67,70,75,73,73,77,63,73,70,73,72,74,68,77,70,73,70,75,77,72,77,71,70
21,,74,70,66,70,72,71,73,73,63,72,66,70,69,74,65,76,70,73,66,73,74,72,77,70,66
22,,72,64,62,70,70,71,72,71,59,70,66,68,67,73,63,74,72,75,64,73,76,72,75,68,64
23,,71,64,63,69,69,72,71,70,57,69,65,73,66,73,66,73,72,75,64,72,75,73,73,67,67
00,,70,64,62,69,68,69,71,68,59,68,67,73,65,73,68,72,69,72,64,71,74,73,72,68,68
01,,69,70,60,69,66,70,69,67,57,66,64,72,64,73,66,72,69,71,61,70,70,72,72,66,68
02,,67,70,58,68,65,70,68,65,55,65,67,70,62,72,66,72,68,70,59,70,67,70,70,65,68
03,,67,64,59,67,64,69,67,64,55,64,65,66,61,72,64,73,67,67,60,68,68,70,70,64,66
04,,66,64,57,64,63,67,66,63,55,64,62,65,60,71,60,72,64,65,60,69,68,67,68,62,65
05,,65,64,57,61,62,66,65,62,55,66,58,64,59,72,59,71,61,66,61,70,69,68,68,62,66
06,,65,64,57,62,62,71,68,62,54,68,59,63,59,73,62,71,62,74,63,70,70,70,70,63,67
07,,65,70,60,65,62,73,73,62,54,72,65,68,59,75,66,74,65,74,64,72,72,72,73,68,69
08,,69,72,63,70,68,75,76,67,55,73,69,73,64,77,71,78,70,77,68,75,71,73,75,71,73
09,,73,72,65,73,73,78,77,71,55,77,71,75,68,79,73,81,73,79,70,79,74,79,79,74,75
10,,76,73,69,76,77,79,79,75,59,79,73,79,72,78,76,84,76,81,72,81,75,79,81,75,77
11,,78,75,72,78,81,81,81,79,61,81,74,79,75,78,77,87,78,82,73,82,77,82,84,78,79
12,,80,77,74,79,83,81,83,81,63,82,77,81,78,80,79,89,79,84,75,84,79,82,86,80,80
13,,82,77,77,81,84,82,85,83,66,82,78,84,79,79,80,90,81,86,77,86,80,84,88,81,82
14,,83,79,77,83,86,81,86,85,68,86,79,84,81,80,81,88,83,86,79,88,79,84,90,83,83
15,,83,79,75,83,86,82,86,86,68,86,81,84,82,79,81,88,83,86,81,88,80,85,88,83,83
16,,83,79,66,84,86,83,86,86,68,88,81,84,82,79,81,87,84,87,81,88,80,86,90,82,83
17,,82,79,66,82,85,82,85,86,66,86,80,84,82,78,81,86,82,82,79,88,79,87,90,82,82
18,,81,77,66,81,83,80,83,84,63,84,77,84,80,76,79,84,81,82,75,85,79,84,88,81,80
19,,79,70,66,78,81,75,78,82,61,82,75,81,78,75,73,81,78,78,73,82,77,82,86,76,74
20,,77,66,63,76,78,73,76,79,59,79,73,75,75,75,68,79,76,76,72,79,75,73,86,72,69
21,,74,64,62,73,76,68,76,75,57,73,70,73,72,75,66,77,73,76,70,77,70,73,77,69,66
22,,73,70,61,70,74,71,72,73,55,72,68,68,69,74,68,77,70,76,66,75,69,68,73,69,66
23,,72,64,58,70,73,69,70,71,55,70,69,66,68,73,65,78,64,76,64,75,68,68,72,69,66
00,,71,64,58,66,72,67,71,70,55,68,65,66,67,73,66,73,66,74,64,74,66,67,72,66,67
01,,70,64,58,68,71,67,71,69,54,70,65,64,66,73,65,72,68,73,64,73,65,67,73,65,65
02,,69,59,59,67,70,67,71,67,54,68,64,68,64,74,65,71,67,73,66,72,66,66,72,65,62
03,,69,57,59,67,69,66,69,66,54,68,64,66,63,68,65,72,67,75,66,72,66,64,70,65,64
04,,68,57,58,67,69,66,67,65,54,67,63,66,62,68,63,71,67,72,63,70,65,66,70,63,63
05,,67,57,57,67,68,66,67,64,54,66,61,63,61,69,63,71,67,70,61,70,66,64,68,63,62
06,,67,57,58,66,68,66,67,64,54,66,62,64,61,69,59,71,66,70,61,68,67,65,66,61,62
07,,67,63,60,67,68,67,69,64,54,66,63,66,61,69,61,74,67,70,63,68,68,66,68,62,63
08,,72,64,64,68,73,68,71,69,57,68,66,72,65,70,65,75,68,72,64,70,69,70,73,64,65
09,,77,66,70,71,77,71,74,74,59,73,67,73,69,73,68,77,71,73,66,73,70,75,75,69,68
10,,80,70,75,76,81,73,75,78,64,75,68,73,73,74,70,79,76,76,70,76,70,79,81,73,72
11,,83,72,77,80,84,76,77,81,68,79,72,79,76,75,73,84,80,79,72,79,70,79,84,77,74
12,,86,73,81,82,86,76,80,84,61,81,76,81,78,77,76,86,82,79,72,82,71,82,84,79,76
13,,87,75,78,83,88,76,81,86,64,84,76,84,80,76,79,90,83,80,72,81,73,84,88,82,79
14,,89,73,81,85,89,75,82,88,70,86,78,84,81,77,80,89,85,81,73,81,70,84,90,81,80
15,,89,77,81,87,89,77,82,89,75,86,82,84,82,76,83,86,88,81,79,81,75,86,90,83,82
16,,89,79,83,87,89,77,82,89,73,88,82,86,82,75,84,90,87,79,81,80,73,88,91,85,84
17,,88,79,81,86,87,75,80,89,73,88,83,88,82,73,84,90,86,78,81,79,73,88,91,86,84
18,,86,77,79,85,86,73,78,87,72,86,82,86,80,73,84,86,85,75,81,77,72,86,90,85,85
19,,84,72,77,82,83,71,75,84,70,84,81,86,78,72,80,82,82,74,79,76,70,79,88,84,79
20,,81,73,77,79,80,70,73,81,68,79,78,81,73,71,75,79,79,72,73,73,69,79,86,79,75
21,,77,72,72,78,77,70,72,76,68,77,76,79,75,72,73,78,78,72,73,73,68,77,84,78,76
22,,75,70,71,78,75,69,71,74,68,75,77,84,75,73,75,77,79,75,72,74,68,77,82,77,75
23,,74,70,71,77,74,68,72,72,68,74,76,81,73,74,77,76,79,75,72,74,67,73,82,76,74
00,,73,66,71,76,73,70,72,71,68,73,75,81,72,73,77,76,76,73,70,73,68,73,79,77,74
01,,71,66,68,76,72,70,72,69,68,73,73,79,72,74,75,76,76,74,70,72,68,73,81,75,74
02,,70,70,67,74,70,71,71,68,68,73,72,79,72,74,70,77,74,73,68,72,69,75,79,72,74
03,,69,70,65,73,70,73,71,67,68,72,71,79,72,74,70,76,73,73,66,72,70,75,77,72,74
04,,68,66,66,71,69,73,71,65,68,72,70,73,70,74,69,75,71,76,68,72,69,73,75,73,72
05,,67,64,67,69,68,69,72,64,66,73,69,73,68,74,69,75,69,73,70,73,68,73,75,72,72
06,,67,70,67,68,68,72,73,64,68,73,69,73,72,74,72,76,68,73,68,73,69,73,77,73,73
07,,67,72,68,73,68,75,76,64,68,77,74,79,82,75,75,79,73,77,73,76,70,79,79,76,77
08,,72,77,72,75,74,79,81,69,68,81,78,81,84,78,79,83,75,81,79,81,70,82,82,80,80
09,,77,81,75,79,78,82,84,74,73,82,81,84,90,79,82,87,79,84,82,84,70,84,82,84,82
10,,82,84,77,83,82,84,86,78,73,84,84,86,90,79,85,90,83,86,84,87,70,88,88,85,85
11,,85,84,80,85,86,83,88,81,75,88,83,89,90,80,86,93,85,88,84,90,71,91,88,87,86
12,,87,84,81,86,88,80,89,84,77,90,85,91,79,80,88,94,86,89,86,91,72,91,93,91,87
13,,89,84,81,88,90,81,90,86,79,91,87,91,81,81,89,95,88,90,88,91,73,91,95,90,89
14,,91,84,79,88,91,79,91,88,75,90,88,93,82,81,89,95,88,90,88,90,73,91,93,92,90
15,,91,84,80,89,91,80,91,89,75,90,89,93,83,82,90,95,89,90,88,91,74,91,95,89,91
16,,91,84,82,89,91,80,92,89,73,90,88,93,83,79,89,93,89,91,88,92,74,91,95,92,91
17,,90,84,81,89,89,79,91,89,73,90,88,93,83,79,89,90,89,88,84,90,73,91,97,92,90
18,,88,84,80,86,88,76,88,88,68,91,85,90,82,75,88,84,86,84,82,88,73,91,95,90,89
19,,85,79,77,83,85,73,85,86,70,88,84,86,86,72,81,84,83,81,79,83,72,88,91,85,84
20,,81,75,74,81,83,71,81,84,70,84,81,82,78,71,76,81,81,79,75,82,70,82,90,81,78
21,,76,73,72,80,80,70,78,81,68,82,76,81,75,71,75,80,80,77,73,80,69,82,86,80,76
22,,74,72,69,80,78,70,76,79,68,82,74,81,73,71,76,78,79,77,72,79,69,79,84,78,80
23,,72,66,69,79,77,71,77,78,68,78,73,81,72,73,74,78,75,77,72,78,71,79,82,76,76
00,,71,66,68,78,76,68,75,77,66,73,71,75,72,75,74,78,78,77,72,76,68,75,79,74,73
01,,69,66,69,75,75,68,76,76,66,73,70,75,71,75,71,78,75,75,70,75,68,72,79,71,70
02,,68,66,67,69,73,68,77,75,66,73,71,75,69,73,71,77,69,75,70,75,69,72,77,71,68
03,,67,66,65,72,73,69,72,75,66,70,70,73,69,71,70,77,72,77,68,75,69,72,75,71,68
04,,66,66,66,68,72,69,70,74,66,70,69,73,68,71,69,76,68,72,68,74,68,70,75,70,68
05,,64,66,65,66,71,70,69,73,66,70,70,73,67,72,70,75,66,70,68,72,68,70,75,70,67
06,,64,68,64,67,71,71,71,73,66,70,70,73,67,71,70,76,67,73,70,73,68,72,75,70,68
07,,64,70,66,74,71,72,75,73,68,73,73,75,67,74,72,78,74,76,72,76,70,73,75,72,71
08,,71,70,71,77,77,74,78,77,68,77,76,79,72,75,75,81,77,79,75,79,71,79,77,75,74
09,,77,73,76,81,82,79,81,81,68,81,79,81,77,78,79,84,81,81,77,81,73,82,82,78,76
10,,83,73,78,82,86,80,84,85,72,82,81,84,81,80,81,86,82,84,79,84,74,84,86,85,79
11,,87,75,80,84,90,83,86,88,73,84,82,86,85,80,84,88,84,85,82,88,76,84,88,87,82
12,,90,75,82,86,92,82,88,90,73,86,84,88,87,80,85,89,86,88,82,90,76,84,88,86,84
13,,93,77,76,86,94,78,88,92,75,88,85,88,89,81,86,90,86,82,84,90,78,88,91,86,86
14,,95,82,75,87,95,78,89,93,79,88,86,90,91,82,87,90,87,82,84,90,79,88,91,91,86
15,,95,84,69,87,95,82,87,94,75,90,86,91,92,77,87,91,87,86,84,90,82,88,91,88,87
16,,95,84,73,88,95,82,88,94,73,90,84,91,92,77,87,90,88,86,70,90,81,88,91,89,87
17,,94,84,72,85,93,80,87,94,75,90,83,88,92,75,80,87,85,88,72,90,79,88,91,86,86
18,,92,82,72,84,91,79,86,92,75,88,70,88,90,75,78,85,84,86,73,88,77,88,91,83,84
19,,89,77,71,79,89,77,82,90,73,86,71,84,88,75,75,83,79,84,73,83,76,84,90,79,78
20,,86,75,70,77,85,76,76,87,68,82,71,81,84,75,71,80,77,79,72,82,69,79,86,75,76
21,,82,72,69,78,82,67,76,84,68,79,72,79,80,76,70,78,78,79,72,79,70,79,82,72,77
22,,80,72,69,75,80,69,76,82,68,79,71,79,78,76,70,78,75,78,72,79,71,79,81,71,77
23,,78,72,69,73,79,69,76,81,66,76,70,79,76,75,69,77,73,77,72,75,70,79,81,71,77
00,,77,70,68,73,78,68,76,79,66,73,70,79,75,75,71,78,73,76,72,75,70,79,77,71,72
01,,76,70,67,72,76,69,76,78,66,73,70,79,73,75,71,77,72,76,72,74,69,73,75,71,71
02,,74,70,67,71,75,68,76,77,66,73,70,75,71,75,70,77,71,75,70,73,69,73,77,71,73
03,,73,70,67,70,74,66,75,76,66,73,69,73,70,75,70,76,70,73,72,73,69,75,75,71,72
04,,72,70,65,70,73,69,75,75,66,75,69,73,69,76,70,76,70,75,70,74,68,75,75,71,73
05,,71,70,65,71,72,72,74,74,66,77,69,73,68,75,69,76,71,75,70,73,69,77,75,70,71
06,,71,70,65,71,72,72,74,74,66,75,69,75,68,75,70,76,71,75,70,73,70,75,75,70,71
07,,71,71,67,72,72,73,75,74,66,75,71,75,68,77,71,76,72,75,72,74,71,77,75,72,73
08,,76,72,68,74,77,74,77,77,68,77,73,79,72,78,74,77,74,75,72,77,72,79,77,74,75
09,,80,72,69,77,82,78,79,81,68,79,75,81,76,78,77,79,77,79,73,79,74,82,79,77,79
10,,84,77,70,80,86,80,79,83,68,81,78,80,79,78,79,81,80,79,75,80,77,82,79,80,80
11,,87,79,71,82,89,81,81,86,68,84,78,80,81,80,82,85,82,81,77,81,77,82,86,83,84
12,,89,79,72,81,91,84,84,88,68,88,78,80,83,81,84,85,81,82,75,84,80,82,88,83,85
13,,91,79,73,80,93,85,85,89,63,88,77,79,85,83,84,88,80,86,81,87,81,84,89,85,84
14,,83,82,73,80,94,85,88,90,66,88,77,79,86,85,82,89,80,89,81,88,73,84,90,83,86
15,,82,79,73,80,94,81,89,91,64,88,77,79,87,83,81,90,80,89,79,87,72,86,88,83,85
16,,77,81,73,80,94,76,77,91,63,88,77,79,87,86,81,90,80,89,75,88,71,88,73,82,85
17,,78,75,72,77,92,76,78,91,64,86,77,79,87,81,80,82,77,82,75,85,70,90,77,79,80
18,,78,73,72,76,90,73,80,89,64,73,76,79,85,78,79,75,76,73,72,75,70,84,79,79,78
19,,83,73,71,74,87,71,77,87,63,75,74,79,84,74,77,75,74,78,72,73,69,82,79,78,77
20,,84,72,69,73,84,70,74,84,63,75,73,79,81,71,75,76,73,73,72,72,69,79,79,77,73
21,,81,72,68,72,81,70,73,81,61,73,72,79,78,70,74,76,72,74,70,72,68,77,79,75,73
22,,79,72,67,73,78,70,73,79,63,73,71,79,76,70,74,78,73,74,70,72,69,76,79,74,74
23,,77,71,66,73,77,69,72,78,63,73,71,79,74,68,73,75,73,75,72,72,69,75,77,73,73
00,,76,71,66,72,76,69,72,76,63,73,70,75,73,67,73,74,72,73,70,72,69,74,77,73,72
01,,75,70,66,72,74,69,72,75,63,73,70,75,72,67,72,74,72,72,70,71,69,72,75,72,72
02,,74,70,65,72,73,70,72,74,63,72,70,75,71,67,71,74,72,73,70,70,69,72,75,72,71
03,,73,66,65,70,72,68,72,73,61,70,69,73,70,67,70,73,70,72,68,70,68,72,75,71,73
04,,72,66,65,71,71,67,71,72,63,71,68,73,69,67,70,73,71,71,66,69,67,72,75,71,71
05,,71,64,65,70,70,68,71,71,61,72,68,73,68,67,70,74,70,72,66,70,67,72,73,71,71
06,,71,66,65,68,70,70,70,71,61,72,68,73,68,67,70,74,68,72,66,71,68,72,73,71,70
07,,71,70,65,68,70,70,72,71,63,73,69,73,68,68,71,75,68,72,72,71,69,72,75,71,72
08,,75,70,66,69,76,72,73,74,63,73,71,73,71,70,72,77,69,73,70,73,71,73,75,73,73
09,,78,72,66,71,80,73,73,76,66,75,73,73,74,71,75,77,71,73,70,73,72,73,75,75,73
10,,81,73,66,70,84,75,74,79,66,75,73,75,77,70,75,79,70,73,72,77,73,77,73,77,76
11,,84,73,66,72,88,77,76,81,63,75,71,79,79,74,77,76,72,75,66,79,75,79,75,78,77
12,,86,75,71,73,90,79,77,82,64,79,75,79,81,73,78,74,73,79,68,77,77,81,77,79,79
13,,87,77,75,73,92,77,75,83,68,79,74,72,82,74,76,76,73,77,73,72,74,84,77,77,80
14,,88,77,79,75,93,76,78,84,68,79,77,73,83,73,77,76,75,77,75,73,75,83,79,77,81
15,,88,77,80,76,93,75,77,85,70,81,78,79,84,70,79,74,76,75,79,72,77,83,79,79,79
16,,88,77,77,78,93,74,76,85,72,79,78,79,84,69,78,74,78,75,82,72,76,79,79,79,80
17,,87,77,73,78,91,75,75,85,72,79,78,79,84,72,80,74,78,73,81,72,74,79,79,76,81
18,,85,77,73,77,88,74,75,83,68,79,77,79,82,70,79,75,77,74,79,73,74,79,77,79,79
19,,83,73,72,76,85,72,72,81,66,77,75,75,80,70,73,75,76,73,75,72,72,77,77,75,78
20,,79,72,69,74,82,70,70,79,63,73,73,73,77,68,68,74,74,73,73,72,70,73,75,71,71
21,,76,70,66,72,78,70,70,75,63,73,70,73,74,69,66,74,72,72,70,71,69,73,73,69,70
22,,73,66,63,71,75,70,70,73,61,73,68,73,72,69,65,73,70,72,68,70,66,73,72,68,68
23,,72,64,64,70,74,70,71,72,61,70,67,73,71,69,64,72,69,72,70,70,65,73,72,67,68
00,,71,64,64,69,72,67,70,71,61,66,67,73,70,69,67,71,69,71,68,69,65,70,71,67,67
01,,69,63,62,68,71,64,68,70,59,66,67,72,69,69,67,70,68,69,66,69,65,72,70,67,66
02,,68,63,62,67,69,68,66,69,57,66,67,68,67,71,66,70,67,70,64,68,65,70,69,67,66
03,,67,59,60,66,68,67,68,68,57,66,67,68,66,70,63,70,66,70,64,70,62,69,68,66,64
04,,66,59,60,66,67,66,68,67,57,66,65,68,65,68,63,70,67,68,64,69,63,68,68,66,67
05,,65,59,60,66,66,62,68,66,57,68,63,68,64,69,63,70,66,70,64,68,66,66,66,64,65
06,,65,64,63,66,66,67,68,66,55,68,63,68,64,70,64,70,66,70,64,70,69,68,68,65,65
07,,65,64,63,69,66,69,70,66,57,68,65,68,64,71,67,70,69,71,68,69,70,70,70,69,67
08,,68,70,64,70,69,72,71,68,61,72,69,72,67,73,70,72,70,72,72,72,72,73,73,72,71
09,,71,72,68,73,71,74,73,70,63,75,72,73,70,73,75,75,73,73,73,73,75,79,79,76,75
10,,73,73,72,75,73,77,75,72,66,77,73,75,73,75,77,77,75,76,75,77,75,79,82,77,78
11,,75,75,73,75,75,78,77,74,66,79,75,79,75,77,78,79,75,79,77,79,76,82,81,79,79
12,,77,75,74,77,76,79,78,75,68,81,76,79,77,77,78,80,77,79,79,80,77,82,82,80,81
13,,78,77,75,77,76,80,79,76,70,81,76,79,78,76,78,84,77,81,79,81,78,82,82,81,81
14,,79,77,75,77,77,80,79,76,70,81,78,79,79,77,80,83,77,81,81,81,79,82,82,82,81
15,,79,79,74,79,77,79,79,77,72,81,79,79,80,77,79,82,77,81,81,80,80,82,82,81,81
16,,79,77,76,77,77,76,80,77,70,79,79,79,80,76,80,81,77,80,81,80,79,82,82,80,79
17,,78,75,74,79,76,73,79,77,68,79,79,79,80,73,80,80,78,79,81,77,79,83,81,81,76
18,,77,77,75,78,75,74,77,76,68,77,78,79,78,72,79,78,78,76,81,75,77,81,79,79,76
19,,75,72,71,73,74,73,75,75,68,77,75,79,76,70,73,77,73,74,77,75,74,78,79,75,76
20,,72,70,69,69,72,72,73,73,68,73,73,73,73,68,69,76,69,72,73,73,73,76,77,72,70
21,,70,70,67,68,70,71,73,71,63,73,70,73,70,68,66,76,68,72,72,73,71,74,75,68,68
22,,65,66,65,64,69,70,69,70,61,70,70,68,68,67,64,76,66,73,70,70,69,72,73,67,68
23,,64,64,63,67,68,66,68,69,61,68,67,66,67,69,63,75,64,74,66,70,68,71,72,65,67
00,,63,64,64,66,68,66,69,68,59,66,65,66,66,68,65,73,66,70,66,69,67,70,70,65,66
01,,61,64,63,67,67,66,69,68,57,66,64,64,64,67,63,72,67,69,66,68,65,68,70,63,65
02,,61,63,63,66,66,66,67,67,57,63,65,64,63,66,60,70,66,68,64,68,65,67,66,63,64
03,,61,61,63,64,66,64,66,66,54,63,65,63,62,66,61,71,65,66,64,68,66,66,64,62,62
04,,61,59,62,64,66,63,66,66,54,63,63,63,61,67,63,70,64,67,63,67,66,65,66,61,61
05,,61,59,62,63,65,64,66,65,54,63,61,63,60,65,62,70,63,69,63,66,66,65,63,61,60
06,,61,61,61,65,65,66,68,65,54,64,65,63,60,70,63,72,65,69,63,70,67,64,64,62,62
07,,71,66,62,69,65,72,72,65,55,64,67,66,60,73,67,73,69,71,66,71,70,64,66,67,68
08,,72,70,66,73,70,75,75,69,61,68,70,73,65,76,74,77,73,75,72,74,71,70,72,72,73
09,,77,73,68,76,74,78,77,73,64,73,72,79,69,78,77,78,76,77,73,77,75,74,79,75,76
10,,79,77,72,77,78,80,79,76,66,81,74,79,72,78,80,82,77,80,79,80,77,77,82,78,79
11,,82,79,75,81,81,80,81,79,68,82,78,81,76,78,81,82,81,81,79,82,78,80,84,81,81
12,,79,79,76,80,82,82,83,81,68,82,79,84,78,79,80,82,80,83,81,82,79,82,86,82,83
13,,81,82,76,81,84,81,84,83,72,86,80,84,80,82,84,84,80,81,81,83,80,84,88,86,82
14,,84,81,78,83,85,80,82,84,72,86,80,84,81,81,82,84,81,81,81,81,80,85,88,87,84
15,,84,84,77,84,85,78,85,85,72,84,82,84,82,82,83,83,81,81,81,81,80,86,86,85,84
16,,84,82,76,84,85,80,84,85,70,86,80,84,82,81,84,83,82,82,81,83,81,86,88,85,84
17,,84,81,75,82,83,79,82,85,70,84,80,84,82,78,83,83,82,79,81,82,81,87,86,83,82
18,,80,77,75,82,82,77,80,83,68,84,81,84,80,78,77,83,82,78,81,81,78,85,86,82,84
19,,78,73,70,80,79,75,76,81,68,81,78,79,78,76,74,80,80,75,79,77,76,83,84,80,78
20,,76,70,69,76,76,72,72,78,68,75,76,79,75,75,70,77,76,73,75,73,74,79,79,73,73
21,,73,70,69,76,74,72,71,75,66,73,73,73,71,71,68,75,76,72,75,72,73,76,75,71,73
22,,72,66,69,73,72,70,69,73,68,72,70,73,69,71,66,72,72,72,73,72,72,74,72,69,72
23,,71,64,67,70,71,69,69,71,61,67,70,72,68,70,66,72,68,71,72,70,71,73,70,68,67
00,,70,64,67,70,70,71,68,70,63,67,68,72,67,69,66,71,70,70,70,71,71,72,68,66,65
01,,69,64,65,70,69,72,69,69,63,66,66,68,66,69,65,70,70,67,71,70,70,70,67,65,64
02,,68,64,66,69,67,71,68,68,63,65,68,68,64,67,62,69,69,66,72,68,70,69,66,64,63
03,,68,63,65,69,67,69,68,67,61,65,67,66,63,66,62,67,69,66,70,66,71,68,66,64,63
04,,67,63,65,67,66,68,67,66,57,64,68,66,62,68,61,67,67,66,70,67,71,67,64,63,63
05,,66,59,64,67,65,68,66,65,59,66,67,66,61,69,61,66,67,66,68,66,71,66,64,63,62
06,,66,63,64,67,65,71,67,65,57,68,68,72,61,70,65,67,67,68,68,66,71,65,66,64,65
07,,66,66,64,70,65,75,69,65,57,70,68,73,61,74,68,71,70,70,70,70,74,65,70,69,70
08,,70,70,66,74,71,78,76,69,68,77,73,79,66,77,73,77,74,75,73,75,77,71,77,74,73
09,,75,73,70,78,75,80,81,73,68,82,77,79,70,79,76,80,78,81,75,81,79,75,84,78,80
